count,owner_occupancy_name,county_name,state_name
"203","Owner-occupied as a principal dwelling","Abbeville County","South Carolina"
"1","Not applicable","Aiken County","South Carolina"
"269","Not owner-occupied as a principal dwelling","Aiken County","South Carolina"
"2240","Owner-occupied as a principal dwelling","Aiken County","South Carolina"
"5","Not owner-occupied as a principal dwelling","Allendale County","South Carolina"
"29","Owner-occupied as a principal dwelling","Allendale County","South Carolina"
"10","Not applicable","Anderson County","South Carolina"
"302","Not owner-occupied as a principal dwelling","Anderson County","South Carolina"
"2914","Owner-occupied as a principal dwelling","Anderson County","South Carolina"
"14","Not owner-occupied as a principal dwelling","Bamberg County","South Carolina"
"51","Owner-occupied as a principal dwelling","Bamberg County","South Carolina"
"25","Not owner-occupied as a principal dwelling","Barnwell County","South Carolina"
"128","Owner-occupied as a principal dwelling","Barnwell County","South Carolina"
"1492","Not owner-occupied as a principal dwelling","Beaufort County","South Carolina"
"3373","Owner-occupied as a principal dwelling","Beaufort County","South Carolina"
"5","Not applicable","Berkeley County","South Carolina"
"457","Not owner-occupied as a principal dwelling","Berkeley County","South Carolina"
"4525","Owner-occupied as a principal dwelling","Berkeley County","South Carolina"
"1","Not applicable","Calhoun County","South Carolina"
"12","Not owner-occupied as a principal dwelling","Calhoun County","South Carolina"
"129","Owner-occupied as a principal dwelling","Calhoun County","South Carolina"
"39","Not applicable","Charleston County","South Carolina"
"1750","Not owner-occupied as a principal dwelling","Charleston County","South Carolina"
"8215","Owner-occupied as a principal dwelling","Charleston County","South Carolina"
"39","Not owner-occupied as a principal dwelling","Cherokee County","South Carolina"
"490","Owner-occupied as a principal dwelling","Cherokee County","South Carolina"
"1","Not applicable","Chester County","South Carolina"
"17","Not owner-occupied as a principal dwelling","Chester County","South Carolina"
"283","Owner-occupied as a principal dwelling","Chester County","South Carolina"
"1","Not applicable","Chesterfield County","South Carolina"
"22","Not owner-occupied as a principal dwelling","Chesterfield County","South Carolina"
"369","Owner-occupied as a principal dwelling","Chesterfield County","South Carolina"
"64","Not owner-occupied as a principal dwelling","Clarendon County","South Carolina"
"272","Owner-occupied as a principal dwelling","Clarendon County","South Carolina"
"3","Not applicable","Colleton County","South Carolina"
"153","Not owner-occupied as a principal dwelling","Colleton County","South Carolina"
"387","Owner-occupied as a principal dwelling","Colleton County","South Carolina"
"1","Not applicable","Darlington County","South Carolina"
"64","Not owner-occupied as a principal dwelling","Darlington County","South Carolina"
"581","Owner-occupied as a principal dwelling","Darlington County","South Carolina"
"19","Not owner-occupied as a principal dwelling","Dillon County","South Carolina"
"155","Owner-occupied as a principal dwelling","Dillon County","South Carolina"
"4","Not applicable","Dorchester County","South Carolina"
"317","Not owner-occupied as a principal dwelling","Dorchester County","South Carolina"
"3498","Owner-occupied as a principal dwelling","Dorchester County","South Carolina"
"30","Not owner-occupied as a principal dwelling","Edgefield County","South Carolina"
"319","Owner-occupied as a principal dwelling","Edgefield County","South Carolina"
"39","Not owner-occupied as a principal dwelling","Fairfield County","South Carolina"
"176","Owner-occupied as a principal dwelling","Fairfield County","South Carolina"
"6","Not applicable","Florence County","South Carolina"
"219","Not owner-occupied as a principal dwelling","Florence County","South Carolina"
"1590","Owner-occupied as a principal dwelling","Florence County","South Carolina"
"2","Not applicable","Georgetown County","South Carolina"
"364","Not owner-occupied as a principal dwelling","Georgetown County","South Carolina"
"806","Owner-occupied as a principal dwelling","Georgetown County","South Carolina"
"58","Not applicable","Greenville County","South Carolina"
"870","Not owner-occupied as a principal dwelling","Greenville County","South Carolina"
"9749","Owner-occupied as a principal dwelling","Greenville County","South Carolina"
"11","Not applicable","Greenwood County","South Carolina"
"95","Not owner-occupied as a principal dwelling","Greenwood County","South Carolina"
"696","Owner-occupied as a principal dwelling","Greenwood County","South Carolina"
"16","Not owner-occupied as a principal dwelling","Hampton County","South Carolina"
"128","Owner-occupied as a principal dwelling","Hampton County","South Carolina"
"22","Not applicable","Horry County","South Carolina"
"3341","Not owner-occupied as a principal dwelling","Horry County","South Carolina"
"5425","Owner-occupied as a principal dwelling","Horry County","South Carolina"
"53","Not owner-occupied as a principal dwelling","Jasper County","South Carolina"
"265","Owner-occupied as a principal dwelling","Jasper County","South Carolina"
"3","Not applicable","Kershaw County","South Carolina"
"88","Not owner-occupied as a principal dwelling","Kershaw County","South Carolina"
"969","Owner-occupied as a principal dwelling","Kershaw County","South Carolina"
"112","Not owner-occupied as a principal dwelling","Lancaster County","South Carolina"
"1988","Owner-occupied as a principal dwelling","Lancaster County","South Carolina"
"2","Not applicable","Laurens County","South Carolina"
"66","Not owner-occupied as a principal dwelling","Laurens County","South Carolina"
"656","Owner-occupied as a principal dwelling","Laurens County","South Carolina"
"8","Not owner-occupied as a principal dwelling","Lee County","South Carolina"
"81","Owner-occupied as a principal dwelling","Lee County","South Carolina"
"7","Not applicable","Lexington County","South Carolina"
"351","Not owner-occupied as a principal dwelling","Lexington County","South Carolina"
"5480","Owner-occupied as a principal dwelling","Lexington County","South Carolina"
"39","Not owner-occupied as a principal dwelling","Marion County","South Carolina"
"179","Owner-occupied as a principal dwelling","Marion County","South Carolina"
"12","Not owner-occupied as a principal dwelling","Marlboro County","South Carolina"
"130","Owner-occupied as a principal dwelling","Marlboro County","South Carolina"
"32","Not owner-occupied as a principal dwelling","McCormick County","South Carolina"
"95","Owner-occupied as a principal dwelling","McCormick County","South Carolina"
"48","Not owner-occupied as a principal dwelling","Newberry County","South Carolina"
"357","Owner-occupied as a principal dwelling","Newberry County","South Carolina"
"3","Not applicable","Oconee County","South Carolina"
"210","Not owner-occupied as a principal dwelling","Oconee County","South Carolina"
"880","Owner-occupied as a principal dwelling","Oconee County","South Carolina"
"4","Not applicable","Orangeburg County","South Carolina"
"121","Not owner-occupied as a principal dwelling","Orangeburg County","South Carolina"
"657","Owner-occupied as a principal dwelling","Orangeburg County","South Carolina"
"6","Not applicable","Pickens County","South Carolina"
"244","Not owner-occupied as a principal dwelling","Pickens County","South Carolina"
"1652","Owner-occupied as a principal dwelling","Pickens County","South Carolina"
"20","Not applicable","Richland County","South Carolina"
"810","Not owner-occupied as a principal dwelling","Richland County","South Carolina"
"6357","Owner-occupied as a principal dwelling","Richland County","South Carolina"
"19","Not owner-occupied as a principal dwelling","Saluda County","South Carolina"
"136","Owner-occupied as a principal dwelling","Saluda County","South Carolina"
"11","Not applicable","Spartanburg County","South Carolina"
"355","Not owner-occupied as a principal dwelling","Spartanburg County","South Carolina"
"4645","Owner-occupied as a principal dwelling","Spartanburg County","South Carolina"
"147","Not owner-occupied as a principal dwelling","Sumter County","South Carolina"
"1265","Owner-occupied as a principal dwelling","Sumter County","South Carolina"
"1","Not applicable","Union County","South Carolina"
"11","Not owner-occupied as a principal dwelling","Union County","South Carolina"
"204","Owner-occupied as a principal dwelling","Union County","South Carolina"
"15","Not owner-occupied as a principal dwelling","Williamsburg County","South Carolina"
"146","Owner-occupied as a principal dwelling","Williamsburg County","South Carolina"
"8","Not applicable","York County","South Carolina"
"434","Not owner-occupied as a principal dwelling","York County","South Carolina"
"6141","Owner-occupied as a principal dwelling","York County","South Carolina"
"1","Not owner-occupied as a principal dwelling","","South Dakota"
"6","Owner-occupied as a principal dwelling","","South Dakota"
"4","Not owner-occupied as a principal dwelling","Aurora County","South Dakota"
"13","Owner-occupied as a principal dwelling","Aurora County","South Dakota"
"3","Not applicable","Beadle County","South Dakota"
"7","Not owner-occupied as a principal dwelling","Beadle County","South Dakota"
"89","Owner-occupied as a principal dwelling","Beadle County","South Dakota"
"3","Not owner-occupied as a principal dwelling","Bennett County","South Dakota"
"31","Owner-occupied as a principal dwelling","Bennett County","South Dakota"
"6","Not owner-occupied as a principal dwelling","Bon Homme County","South Dakota"
"46","Owner-occupied as a principal dwelling","Bon Homme County","South Dakota"
"10","Not applicable","Brookings County","South Dakota"
"43","Not owner-occupied as a principal dwelling","Brookings County","South Dakota"
"223","Owner-occupied as a principal dwelling","Brookings County","South Dakota"
"8","Not applicable","Brown County","South Dakota"
"76","Not owner-occupied as a principal dwelling","Brown County","South Dakota"
"508","Owner-occupied as a principal dwelling","Brown County","South Dakota"
"1","Not applicable","Brule County","South Dakota"
"7","Not owner-occupied as a principal dwelling","Brule County","South Dakota"
"57","Owner-occupied as a principal dwelling","Brule County","South Dakota"
"1","Not owner-occupied as a principal dwelling","Buffalo County","South Dakota"
"2","Owner-occupied as a principal dwelling","Buffalo County","South Dakota"
"2","Not applicable","Butte County","South Dakota"
"19","Not owner-occupied as a principal dwelling","Butte County","South Dakota"
"161","Owner-occupied as a principal dwelling","Butte County","South Dakota"
"1","Not owner-occupied as a principal dwelling","Campbell County","South Dakota"
"5","Owner-occupied as a principal dwelling","Campbell County","South Dakota"
"8","Not owner-occupied as a principal dwelling","Charles Mix County","South Dakota"
"42","Owner-occupied as a principal dwelling","Charles Mix County","South Dakota"
"1","Not owner-occupied as a principal dwelling","Clark County","South Dakota"
"30","Owner-occupied as a principal dwelling","Clark County","South Dakota"
"8","Not applicable","Clay County","South Dakota"
"26","Not owner-occupied as a principal dwelling","Clay County","South Dakota"
"141","Owner-occupied as a principal dwelling","Clay County","South Dakota"
"2","Not applicable","Codington County","South Dakota"
"57","Not owner-occupied as a principal dwelling","Codington County","South Dakota"
"563","Owner-occupied as a principal dwelling","Codington County","South Dakota"
"1","Not owner-occupied as a principal dwelling","Corson County","South Dakota"
"3","Owner-occupied as a principal dwelling","Corson County","South Dakota"
"30","Not owner-occupied as a principal dwelling","Custer County","South Dakota"
"168","Owner-occupied as a principal dwelling","Custer County","South Dakota"
"2","Not applicable","Davison County","South Dakota"
"38","Not owner-occupied as a principal dwelling","Davison County","South Dakota"
"328","Owner-occupied as a principal dwelling","Davison County","South Dakota"
"22","Not owner-occupied as a principal dwelling","Day County","South Dakota"
"63","Owner-occupied as a principal dwelling","Day County","South Dakota"
"8","Not owner-occupied as a principal dwelling","Deuel County","South Dakota"
"65","Owner-occupied as a principal dwelling","Deuel County","South Dakota"
"2","Not owner-occupied as a principal dwelling","Dewey County","South Dakota"
"9","Owner-occupied as a principal dwelling","Dewey County","South Dakota"
"3","Not owner-occupied as a principal dwelling","Douglas County","South Dakota"
"21","Owner-occupied as a principal dwelling","Douglas County","South Dakota"
"8","Not owner-occupied as a principal dwelling","Edmunds County","South Dakota"
"51","Owner-occupied as a principal dwelling","Edmunds County","South Dakota"
"17","Not owner-occupied as a principal dwelling","Fall River County","South Dakota"
"92","Owner-occupied as a principal dwelling","Fall River County","South Dakota"
"4","Not owner-occupied as a principal dwelling","Faulk County","South Dakota"
"21","Owner-occupied as a principal dwelling","Faulk County","South Dakota"
"1","Not applicable","Grant County","South Dakota"
"8","Not owner-occupied as a principal dwelling","Grant County","South Dakota"
"66","Owner-occupied as a principal dwelling","Grant County","South Dakota"
"3","Not owner-occupied as a principal dwelling","Gregory County","South Dakota"
"16","Owner-occupied as a principal dwelling","Gregory County","South Dakota"
